ID,Name,Updated Name,,Age,Updated Age,Email,Updated Email,Join Date,Updated Join Date,Salary,Updated Salary,Department,Updated Department
f96f98fc-605e-4bfd-a703-5aa07260b2c3,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
0a4fa7fe-a16d-4397-8478-1c162693b29c,Michael Weber,Michael Weber,Michael Weber,72,72,lawrencejames@white-smith.com,lawrencejames@white-smith.com,2022-08-01,2022-08-01,148792,148792.00000,Engineering,Engineering
0fbdc02a-0e67-4b1e-bc69-fa072dc3847b,Jared Alvarezinterest,Jared Alvarezinterest,Jared Alvarezinterest,25,25,kellyhall@yahoo.com,None,2024-04-24,2024-04-24,53864,53864.00000,Supportj,Support
5ea8a40d-0e02-4f48-ab5a-28c0681d2043,Kimberly Myers,Kimberly Myers,Kimberly Myers,63,63,jamesjacksonbean.com,invalid@example.com,1991-02-19,1991-02-19,142051,142051.00000,Marketing,Marketing
b405ffe9-ab49-4832-aacd-f584eafdf11f,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
f22db647-5e85-4d0c-bd33-c9cfc8b3920c,,Unknown,Unknown,,54,bmendozayahoo.com,invalid@example.com,,2022-03-31,115916.2839,115916.28392,HR,HR
790d5bbb-77e9-4c75-8b62-ba3cf7bd8e6c,Gabrielle Castillo,Gabrielle Castillo,Gabrielle Castillo,26,26,danielle27@roy.org,danielle27@roy.org,2020-06-17,2020-06-17,68942,68942.00000,HR,HR
0542508c-3a15-4ab4-b40d-18add7649a25,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
a02af6d3-3341-4759-af22-8be4fc648b68,Charles Rice,Charles Rice,Charles Rice,26,26,pauldeleoncole.com,invalid@example.com,2020-03-06,2020-03-06,81295.87678,81295.87678,Sales,Sales
b419e8e6-d228-43e0-ba28-fd9b43e73754,Brian Meyer,Brian Meyer,Brian Meyer,85,85,elizabeth80@yahoo.com,None,2022-02-28,2022-02-28,107955.605,107955.60499,Salesd,Sales
eff7b58a-ca5b-4894-99d3-f478124f25a6,David Hansonwin,David Hansonwin,David Hansonwin,51,51,ugarciahoward-tyler.com,invalid@example.com,,2022-03-31,136977,136977.00000,Support,Support
983db714-e751-4bb1-b95a-546e7d21cc2d,Alex Ortega,Alex Ortega,Alex Ortega,,54,aprilwilliamsgmail.com,invalid@example.com,2023-01-06,2023-01-06,116748,116748.00000,Support,Support
61ea6e46-8cff-4847-9334-a3eda91b7fd8,Wendy Schmidt,Wendy Schmidt,Wendy Schmidt,41,41,sjohnson@chapman.info,sjohnson@chapman.info,2020-04-05,2020-04-05,112313,112313.00000,Marketing,Marketing
2a20ede5-bb0e-4580-885c-ba4c7ac70072,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
2aa051d1-95a6-4fc6-bc8c-81d43b99240d,Nathaniel Lewis,Nathaniel Lewis,Nathaniel Lewis,,54,ksnyder@gmail.com,None,2010-08-23,2010-08-23,149006,149006.00000,Marketingu,Marketing
fdad81ef-a58e-45de-a12a-74d0342c24c3,,Unknown,Unknown,83,83,brownjames@hotmail.com,None,2020-07-26,2020-07-26,79506.12074,79506.12074,Engineering,Engineering
8ad98575-dd17-42d3-bd13-e1b98d89a992,Christopher Meyers,Christopher Meyers,Christopher Meyers,83,83,lindseylittleyahoo.com,invalid@example.com,2022-05-29,2022-05-29,90043,90043.00000,Engineeringj,Engineering
4735c76d-e473-40bb-b450-7d6fde8fa744,Joseph Palmer,Joseph Palmer,Joseph Palmer,32,32,mpearson@gmail.com,None,1997-08-29,1997-08-29,39649,39649.00000,SalesU,Sales
1ed0f0ad-1227-4dae-a01d-9c8ef546c561,Beth Hunt,Beth Hunt,Beth Hunt,87,87,lisa64@hotmail.com,None,2023-05-01,2023-05-01,,89241.00000,Support,Support
e9437818-7319-43df-b534-58e6d0b6d022,Katie Hamilton,Katie Hamilton,Katie Hamilton,24,24,gwhitehead@hotmail.com,None,1982-08-13,1982-08-13,65557,65557.00000,Marketing,Marketing
6525d805-5575-4a88-bcdd-003f4ce3ef84,Max Rocha,Max Rocha,Max Rocha,64,64,xbenson@hotmail.com,None,2003-02-26,2003-02-26,99285.2923,99285.29230,HR,HR
e3e51ccd-3566-409e-b7bf-cfedac60bfa1,Cynthia Davis,Cynthia Davis,Cynthia Davis,42,42,ffowlerhotmail.com,invalid@example.com,1986-06-24,1986-06-24,31750,31750.00000,HRO,HR
b4e15798-1605-46d1-8f02-d6b087e40a28,,Unknown,Unknown,69,69,danielbrown@yahoo.com,None,,2022-03-31,,89241.00000,,Support
1128ef44-e062-4ba0-89c1-0ee9471b84bd,Ashley Smith,Ashley Smith,Ashley Smith,81,81,andrewebster@yahoo.com,None,2023-01-23,2023-01-23,,89241.00000,Engineering,Engineering
fe92c5f0-424a-4225-aa29-db29a0f51f43,Mckenzie Hurley,Mckenzie Hurley,Mckenzie Hurley,25,25,danielcontrerasmunoz-perez.com,invalid@example.com,2023-04-28,2023-04-28,60046,60046.00000,Sales,Sales
f17bc962-26fe-43fb-8cd3-f1fc63a84b5c,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
1ec99653-22c3-4f3b-9469-0ef84876cd16,Joseph Pierce,Joseph Pierce,Joseph Pierce,62,62,mark85@yahoo.com,None,2022-07-25,2022-07-25,105952,105952.00000,Marketing,Marketing
51d08967-bfcf-48ff-92c4-4f745c5f6689,Benjamin Krause,Benjamin Krause,Benjamin Krause,62,62,kimnguyen@hotmail.com,None,2023-07-24,2023-07-24,53654,53654.00000,Engineering,Engineering
6c36785f-bac2-40a0-bd94-d667f544c235,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
f690098c-b06e-4272-86f9-53ceaf8575bd,Katherine Kennedyresearch,Katherine Kennedyresearch,Katherine Kennedyresearch,49,49,johnkeller@hotmail.com,None,1996-03-25,1996-03-25,,89241.00000,,Support
347f2a84-b890-4c79-a496-9f091ff8c6d4,Jennifer Duncan,Jennifer Duncan,Jennifer Duncan,40,40,joanreed@yahoo.com,None,2015-09-27,2015-09-27,96651,96651.00000,MarketingH,Marketing
57214c37-40d2-4ab3-8d2a-e027c721dd51,Karla Bowen,Karla Bowen,Karla Bowen,46,46,justinevans@hotmail.com,None,1981-07-29,1981-07-29,52578,52578.00000,HR,HR
6570c6bc-e3e3-4b34-8381-ba54af75fadf,Aaron Dominguez,Aaron Dominguez,Aaron Dominguez,81,81,zspencersmith-gonzalez.biz,invalid@example.com,2020-06-05,2020-06-05,,89241.00000,,Support
c5fbfd84-8b5a-48e9-a739-8d903ebdd437,Kristen Moyer,Kristen Moyer,Kristen Moyer,52,52,gmartin@valentine.com,gmartin@valentine.com,2015-08-23,2015-08-23,80231,80231.00000,HR,HR
30bd059d-56d9-45e6-a6b8-fbaedd9c90c3,Tami Barnes,Tami Barnes,Tami Barnes,66,66,crystalhill@gmail.com,None,2021-04-11,2021-04-11,75292,75292.00000,Sales,Sales
5279cf4c-6cab-468a-9fd0-f677bf19f01e,Danielle Johnson,Danielle Johnson,Danielle Johnson,20,20,weberkristintownsend-jennings.com,invalid@example.com,2021-04-14,2021-04-14,86125,86125.00000,Sales,Sales
78aaaf64-9a49-40b1-8968-bba324b58d2a,Alice Medina,Alice Medina,Alice Medina,46,46,craigfrederick@mitchell-perry.com,craigfrederick@mitchell-perry.com,2010-04-08,2010-04-08,99875,99875.00000,Sales,Sales
48786e20-2534-4e94-9ba7-73f43409891a,Willie Yoder,Willie Yoder,Willie Yoder,72,72,clarktanya@hotmail.com,None,2024-05-05,2024-05-05,66032,66032.00000,HR,HR
9b7f9c12-9dba-40f5-91b4-db145484e8ac,George Fullermission,George Fullermission,George Fullermission,82,82,stephaniethompson@chavez-alexander.com,stephaniethompson@chavez-alexander.com,2020-07-28,2020-07-28,37687,37687.00000,Sales,Sales
5ab38078-818e-4edb-8f08-c8b87d57f54f,Olivia Crane,Olivia Crane,Olivia Crane,49,49,beckerthomasluna.com,invalid@example.com,2024-02-10,2024-02-10,49057,49057.00000,Marketing,Marketing
bf18d4cc-9c52-41f8-a032-b238c19b189a,Rodney Burns,Rodney Burns,Rodney Burns,53,53,millscourtney@reese.com,millscourtney@reese.com,1971-09-05,1971-09-05,140716,140716.00000,Salesj,Sales
36d41261-73a7-4a98-ad49-4f332a617758,Tiffany Patel,Tiffany Patel,Tiffany Patel,25,25,michael52@hotmail.com,None,1972-08-06,1972-08-06,49707,49707.00000,Saleso,Sales
182b6c7c-2121-428a-87b9-63aac3a123ae,Kimberly Terry,Kimberly Terry,Kimberly Terry,,54,christopher00@thomas-anderson.com,christopher00@thomas-anderson.com,2024-05-26,2024-05-26,111038,111038.00000,Engineering,Engineering
2c4036e7-61fe-4a87-8fd6-31cdbb0e3a24,Ashley Salazarpage,Ashley Salazarpage,Ashley Salazarpage,62,62,fbrownmontoya-gomez.com,invalid@example.com,2020-10-05,2020-10-05,135949,135949.00000,Support,Support
92a935da-2c66-4d7d-b713-2f16be565bfa,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
c863225f-96ab-4baf-8f3c-edadef3aa9a6,Cynthia Bell,Cynthia Bell,Cynthia Bell,84,84,norrisamyperez.com,invalid@example.com,2020-09-21,2020-09-21,139691,139691.00000,Support,Support
15cfc09a-fbc9-46bc-88c0-da599fcfe12e,Donald Patton,Donald Patton,Donald Patton,46,46,andrea07@collins.net,andrea07@collins.net,2020-10-10,2020-10-10,125069,125069.00000,Marketing,Marketing
68b67220-13e7-4354-8df3-e21a1c8ef781,Adam Cox,Adam Cox,Adam Cox,36,36,john28@gmail.com,None,2023-03-18,2023-03-18,,89241.00000,Engineering,Engineering
5e17722e-f98f-44d2-bc63-83d667dc17ed,Karen Martinez,Karen Martinez,Karen Martinez,86,86,simpsonaaron@hotmail.com,None,2022-07-03,2022-07-03,38884,38884.00000,,Support
9a64317e-0e48-406f-aafc-28a472e1127b,Cory Lewis,Cory Lewis,Cory Lewis,75,75,bsoto@yahoo.com,None,,2022-03-31,101307,101307.00000,SalesZ,Sales
9fe516c6-2823-4c71-a796-92abb67e3950,Courtney Clark,Courtney Clark,Courtney Clark,70,70,george65@yahoo.com,None,2024-03-24,2024-03-24,129646,129646.00000,Engineeringe,Engineering
85641e3f-2f11-4c76-9129-0dca2fc02e1b,Juan Patel,Juan Patel,Juan Patel,47,47,torresnorman@yahoo.com,None,,2022-03-31,91442.36369,91442.36369,Sales,Sales
545682fd-fa39-4213-a057-18eaa091381e,Wendy Mason,Wendy Mason,Wendy Mason,58,58,aguirrejessica@hotmail.com,None,2022-07-01,2022-07-01,174272.0492,174272.04918,Support,Support
690a7077-baf8-411b-89da-64c1c30f0f50,Christina Kim,Christina Kim,Christina Kim,52,52,brownkristen@yahoo.com,None,,2022-03-31,141841.0451,141841.04510,Engineering,Engineering
ffcf3fc0-87ec-41a2-ab0e-efca444bd97c,Lindsay Gonzalezpaper,Lindsay Gonzalezpaper,Lindsay Gonzalezpaper,,54,jeffrey33hotmail.com,invalid@example.com,2022-05-16,2022-05-16,86938.07068,86938.07068,MarketingF,Marketing
ab4ebc98-a958-45f0-a68a-72156f949db1,,Unknown,Unknown,66,66,wgonzalez@yahoo.com,None,,2022-03-31,,89241.00000,Sales,Sales
7b928e3d-1400-44b8-9aec-0a25e9bba550,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
c24b4889-9fa2-40f9-bc90-4be340864105,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
70c4681f-68fb-490e-8fc0-4c5237eafd04,Frances Johnson,Frances Johnson,Frances Johnson,88,88,fernandezrobert@baker-holt.com,fernandezrobert@baker-holt.com,2021-09-26,2021-09-26,,89241.00000,HR,HR
dab0a32a-6a5d-4b0d-89ca-a4a20ecf5a8e,Austin Pugh,Austin Pugh,Austin Pugh,25,25,pattersonroger@delgado-long.biz,pattersonroger@delgado-long.biz,2020-03-30,2020-03-30,109974,109974.00000,Marketingr,Marketing
b1c10dc1-601d-4449-92df-cb85581a2af7,William Gordon,William Gordon,William Gordon,49,49,joseph44@yahoo.com,None,2023-05-28,2023-05-28,70760,70760.00000,,Support
5d2b9324-f9b3-4282-a2ad-9d76d3ecdd74,Kyle Woods,Kyle Woods,Kyle Woods,19,19,victorflynn@yahoo.com,None,2023-07-04,2023-07-04,69836,69836.00000,HR,HR
1032f2e6-2b2d-4b08-82ff-7fb401134501,Destiny Williamson,Destiny Williamson,Destiny Williamson,29,29,stephanie25@hotmail.com,None,2021-07-19,2021-07-19,70856,70856.00000,Engineeringm,Engineering
9a784002-01ae-460a-aeca-a1881330ef20,Lisa Lee,Lisa Lee,Lisa Lee,81,81,tracey40@hotmail.com,None,2021-09-16,2021-09-16,75487,75487.00000,HR,HR
50e945b8-c980-4f4e-8524-9aac85af5ffa,Danielle Morton,Danielle Morton,Danielle Morton,57,57,reneeingram@park-alexander.biz,reneeingram@park-alexander.biz,2020-12-23,2020-12-23,66393.91204,66393.91204,Marketing,Marketing
9224d728-dc89-4ac8-9fc1-91330c8b1012,,Unknown,Unknown,52,52,colleenlonggonzalez.com,invalid@example.com,2020-06-11,2020-06-11,36649,36649.00000,HRW,HR
77b5b339-6777-4cf9-8369-a8f79189bcde,Brandi Fowlerreport,Brandi Fowlerreport,Brandi Fowlerreport,43,43,vlogan@herrera-rivas.org,vlogan@herrera-rivas.org,2010-04-22,2010-04-22,36232.01186,36232.01186,Marketing,Marketing
0c610fa1-07e8-4e3b-bf9b-e61a23befd4e,Kimberly Landry,Kimberly Landry,Kimberly Landry,48,48,pamelatuckermoreno.com,invalid@example.com,2022-10-23,2022-10-23,51623.35196,51623.35196,Support,Support
9fac29f5-7a5b-49a4-ab31-b6b2e54915b1,Travis Clark,Travis Clark,Travis Clark,70,70,cburns@hotmail.com,None,1993-04-01,1993-04-01,130588,130588.00000,Engineering,Engineering
7417c58c-6928-476d-a38b-844a38f2e51d,,Unknown,Unknown,,54,joannaarmstrong@rogers.com,joannaarmstrong@rogers.com,,2022-03-31,89092,89092.00000,HRt,HR
7a5a224c-626a-4f21-82ad-80cc7d21fd90,John Randall,John Randall,John Randall,61,61,hamiltonrebecca@gonzales.com,hamiltonrebecca@gonzales.com,2020-04-01,2020-04-01,138616,138616.00000,Engineering,Engineering
b89fb19c-d191-48a9-814c-db92cfea05f4,Cheryl Glover,Cheryl Glover,Cheryl Glover,63,63,jamesparker@jones.net,jamesparker@jones.net,2022-08-06,2022-08-06,68274,68274.00000,Support,Support
2065e49e-76eb-4b57-9b53-94928e701415,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
6787b9df-9f73-434e-bbfb-9f07a92ee839,Benjamin Russellevery,Benjamin Russellevery,Benjamin Russellevery,59,59,michael71@gmail.com,None,1983-01-09,1983-01-09,84216.21462,84216.21462,Sales,Sales
3239c30e-e727-4dd6-aac2-ad04277469a1,Lisa Larson,Lisa Larson,Lisa Larson,68,68,mcphersonmelissa@gmail.com,None,2023-08-13,2023-08-13,54497,54497.00000,HR,HR
95aa47e4-3873-4053-ba78-ec577f007a81,,Unknown,Unknown,71,71,james31@white.com,james31@white.com,2023-08-11,2023-08-11,61334,61334.00000,Marketing,Marketing
97135770-4c30-4949-b53a-7d8d5bb955f2,Emily Allen,Emily Allen,Emily Allen,58,58,taylorleslie@hotmail.com,None,2023-06-23,2023-06-23,70526,70526.00000,Saleso,Sales
08399e5c-105f-4f19-b75e-df922da72202,Marilyn Evans,Marilyn Evans,Marilyn Evans,45,45,elizabethgonzales@hansen-lang.com,elizabethgonzales@hansen-lang.com,2024-04-02,2024-04-02,,89241.00000,Sales,Sales
42c9d70a-3387-4f05-82ae-d75d8eb4b9e2,Jeremiah Sanchezat,Jeremiah Sanchezat,Jeremiah Sanchezat,46,46,anthony57@gmail.com,None,2023-10-27,2023-10-27,58743.79627,58743.79627,Marketing,Marketing
4cdaa16f-5282-4938-a6fb-2d84f22f4011,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
2f1d79b0-7ea7-4b61-836a-25e1ae301b0f,Janice Anderson,Janice Anderson,Janice Anderson,39,39,becky85@gmail.com,None,2021-03-18,2021-03-18,46490,46490.00000,SalesW,Sales
ca7a7bf9-610e-4ef3-b581-e528774e5784,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
8a61e79d-e599-468c-808c-ea673d26696f,John Colemantechnology,John Colemantechnology,John Colemantechnology,19,19,lorimarquezwhite-bullock.com,invalid@example.com,2022-05-21,2022-05-21,130813,130813.00000,HR,HR
ffbfdda7-4982-4edd-a241-62c18facb7c9,Kristy Lucero,Kristy Lucero,Kristy Lucero,58,58,watkinsmatthew@hotmail.com,None,2020-03-22,2020-03-22,136420.117,136420.11702,Marketing,Marketing
ebed74f8-beb9-43ba-8650-9a48e3f8adc1,Vanessa Travis,Vanessa Travis,Vanessa Travis,61,61,nbryantgmail.com,invalid@example.com,2022-11-18,2022-11-18,,89241.00000,Sales,Sales
6eb7529c-d337-45a3-96ec-d20ee6b69202,James Fischer,James Fischer,James Fischer,53,53,zbishop@johnson.biz,zbishop@johnson.biz,2022-04-04,2022-04-04,40407,40407.00000,Marketing,Marketing
ea04a7f3-9479-4d6a-ba2f-700dfce70664,John Smith,John Smith,John Smith,88,88,Jordan Johnson,invalid@example.com,2023-04-22,2023-04-22,75524.90781,75524.90781,HRz,HR
3349a896-3095-471f-bbdb-746312ca01ec,David Anderson,David Anderson,David Anderson,32,32,gordon55@yahoo.com,None,,2022-03-31,100245,100245.00000,,Support
50aa4a9b-0245-4537-8602-bc416a102426,Mrs. Karen Robertson,Mrs. Karen Robertson,Karen Robertson,87,87,xbradley@gmail.com,None,2021-04-27,2021-04-27,113004,113004.00000,Engineeringp,Engineering
60db51ac-12a7-4810-a7ca-aa12ceedae2f,Manuel Torres,Manuel Torres,Manuel Torres,51,51,Miss Kimberly Morrison,invalid@example.com,2021-09-17,2021-09-17,115252,115252.00000,Engineering,Engineering
cefbaadc-498a-486a-8bab-63369c031e46,Jonathan Riley,Jonathan Riley,Jonathan Riley,,54,johnsonkenneth@yahoo.com,None,2021-01-30,2021-01-30,65444.06605,65444.06605,Engineering,Engineering
760ee25a-cf00-400a-a7ee-7db6744e8f42,Jessica Hamilton,Jessica Hamilton,Jessica Hamilton,81,81,ryan23@hotmail.com,None,2022-09-29,2022-09-29,145215,145215.00000,Marketing,Marketing
06986158-0a42-4232-ab8a-5c417986ed06,,Unknown,Unknown,54,54,ayoung@white-cummings.net,ayoung@white-cummings.net,2021-03-22,2021-03-22,141729,141729.00000,HR,HR
e9a6611e-379a-4f18-85ac-35673c553887,Marcus Meyersame,Marcus Meyersame,Marcus Meyersame,30,30,james57@kline-harris.biz,james57@kline-harris.biz,2020-07-10,2020-07-10,,89241.00000,Sales,Sales
d80e7dd0-9ce1-42bb-b5f6-9690360b0750,Jessica Kelly,Jessica Kelly,Jessica Kelly,64,64,wrightjuliegmail.com,invalid@example.com,2013-04-05,2013-04-05,48810.62089,48810.62089,,Support
55626b6a-2705-4505-9bd9-765d9ebc6f85,Brooke Johnson,Brooke Johnson,Brooke Johnson,38,38,ygonzalez@hotmail.com,None,2022-08-27,2022-08-27,77002,77002.00000,Support,Support
d8298a3d-26a4-4004-ae77-3b20a2cfd96f,,Unknown,Unknown,73,73,taylorjasonyahoo.com,invalid@example.com,2023-01-04,2023-01-04,103043,103043.00000,Marketing,Marketing
d6ebdb7f-7d08-498f-8da3-a1bab4a52d08,Jacqueline Long,Jacqueline Long,Jacqueline Long,26,26,benderphillip@yahoo.com,None,2023-10-20,2023-10-20,69441.02699,69441.02699,Marketing,Marketing
6b49a4ad-0d13-4978-88f9-39fc95db1d07,Patrick Taylordaughter,Patrick Taylordaughter,Patrick Taylordaughter,40,40,zmueller@miller.org,zmueller@miller.org,2022-08-15,2022-08-15,126289,126289.00000,,Support
d6aade3f-d896-494b-879b-4392e91b46f3,Carla Black,Carla Black,Carla Black,44,44,susanblack@powell.com,susanblack@powell.com,,2022-03-31,96058,96058.00000,Marketing,Marketing
5a710a4e-b61f-48a4-bf27-5ed9262deb2b,Margaret Williamsperformance,Margaret Williamsperformance,Margaret Williamsperformance,24,24,marisapowell@hotmail.com,None,2021-05-25,2021-05-25,31709,31709.00000,Marketing,Marketing
64ed2a8a-a802-4ed2-832f-737d9c12a529,,Unknown,Unknown,,54,jenniferthomas@yahoo.com,None,2024-05-11,2024-05-11,139433,139433.00000,HRF,HR
26fe5e8d-b512-4c67-bb45-00a5962db460,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
08f43dd7-c9fd-4bd9-a4fa-5a0d23c127fc,Christopher Robinson,Christopher Robinson,Christopher Robinson,59,59,millerstephanie@hotmail.com,None,2022-01-12,2022-01-12,111776,111776.00000,HRv,HR
5dfa3746-a5b4-4148-a9e9-1f5815cb2057,Brent Stone,Brent Stone,Brent Stone,82,82,smithrenee@yahoo.com,None,2021-03-31,2021-03-31,58952.58314,58952.58314,Support,Support
6aa082dd-a6b1-4497-b19b-665b2a12c841,Cassie Benitezmuch,Cassie Benitezmuch,Cassie Benitezmuch,46,46,egonzalez@hotmail.com,None,2023-06-20,2023-06-20,80817,80817.00000,Support,Support
77ee29ca-0211-4335-9595-dacb4012fbe3,Scott Nguyen,Scott Nguyen,Scott Nguyen,86,86,walterericmartinez.com,invalid@example.com,2023-10-13,2023-10-13,,89241.00000,,Support
2c3035d3-02ef-4c26-b5b1-6ff760830735,Dawn Hammond,Dawn Hammond,Dawn Hammond,41,41,pturner@yahoo.com,None,2023-08-10,2023-08-10,68292.89788,68292.89788,Sales,Sales
012cc3a5-04be-47e4-a05d-b5a765bf15ce,Albert Hanson,Albert Hanson,Albert Hanson,80,80,brenda41ford.com,invalid@example.com,2004-09-06,2004-09-06,59706,59706.00000,EngineeringS,Engineering
c7550eb8-cf6c-406e-bbf5-b3b419e3e878,Edwin Higgins,Edwin Higgins,Edwin Higgins,74,74,diana97@barajas.com,diana97@barajas.com,2022-06-13,2022-06-13,,89241.00000,HR,HR
bd2adef0-3856-48d1-938e-07de38ea6beb,Michelle Figueroa,Michelle Figueroa,Michelle Figueroa,61,61,prattdaniel@gmail.com,None,,2022-03-31,,89241.00000,Sales,Sales
ec9a9cdd-c8c7-4881-974d-7c921e732a9d,Tabitha Mcdowell,Tabitha Mcdowell,Tabitha Mcdowell,62,62,mullenkaren@yahoo.com,None,2021-06-22,2021-06-22,136381,136381.00000,,Support
7e4251d8-b28c-44cf-a6fb-87b6220f10ef,Christine Morris,Christine Morris,Christine Morris,,54,sarah26white.biz,invalid@example.com,2020-07-10,2020-07-10,53141,53141.00000,HR,HR
4e6d9de5-43e0-4030-8e99-24466e04affa,Rita Perez,Rita Perez,Rita Perez,44,44,Tiffany Gaines,invalid@example.com,,2022-03-31,35717,35717.00000,SupportW,Support
fd5439ca-309d-4c43-a637-0d817f99d785,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
fd984a7c-d924-4262-8be6-67906ed7cc7d,Catherine Acevedo,Catherine Acevedo,Catherine Acevedo,86,86,hhudson@gmail.com,None,2023-09-13,2023-09-13,49995,49995.00000,Support,Support
05091f70-2a49-4d3f-be63-94d59d1ed1f6,William Bates,William Bates,William Bates,89,89,adamsmolly@hotmail.com,None,2022-10-13,2022-10-13,159510.8797,159510.87970,Sales,Sales
acf351cd-18c6-4b1d-aebf-7d0bf6373ce9,Sarah Williams DDS,Sarah Williams Dds,Sarah Williams Dds,70,70,Kelly Miller,invalid@example.com,2024-04-01,2024-04-01,69437,69437.00000,HR,HR
350f638a-04c9-4607-9819-0e522eb87bf4,Paul Hayden,Paul Hayden,Paul Hayden,49,49,summersmithsanchez.com,invalid@example.com,2022-11-09,2022-11-09,91446.00025,91446.00025,EngineeringT,Engineering
3aba8a5c-0863-4626-9143-0ea4aefc9c3a,,Unknown,Unknown,86,86,cherylsullivan@hotmail.com,None,2021-05-18,2021-05-18,,89241.00000,SalesA,Sales
a53c180e-4f96-4dc6-81cc-489559697c13,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
fcc5ad32-66fe-4dc8-b019-238774772a05,Robert Morris,Robert Morris,Robert Morris,,54,mgomezroberts.com,invalid@example.com,2020-06-29,2020-06-29,40803.86815,40803.86815,Support,Support
ba7e8dff-b640-45fd-bd14-a3ceafeab189,Kimberly Martinez DDS,Kimberly Martinez Dds,Kimberly Martinez Dds,47,47,hrivera@yahoo.com,None,2020-09-16,2020-09-16,64497,64497.00000,Marketing,Marketing
35a78df5-fe49-4fad-9ad3-c2cc9730918e,Shaun Davis,Shaun Davis,Shaun Davis,21,21,uleach@diaz.com,uleach@diaz.com,2023-08-10,2023-08-10,109361,109361.00000,HR,HR
4d53567f-9c5b-4c26-b228-6942b2350b6d,Elizabeth Horn,Elizabeth Horn,Elizabeth Horn,78,78,christina77@yahoo.com,None,2023-10-05,2023-10-05,104130,104130.00000,SalesC,Sales
cf8c8553-7c92-4285-8cae-fc4f12f41aaf,Elizabeth Oliver,Elizabeth Oliver,Elizabeth Oliver,21,21,paul81anderson-johnson.info,invalid@example.com,2022-01-15,2022-01-15,,89241.00000,Marketing,Marketing
a3c65514-bfbd-4729-8036-c7e7bc862f61,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
